Date,Bateria,Latencia,CPU,Memoria
2022-08-18 11:29:16.302043,61.9,29.0,7.620279497426609,0.8
2022-08-18 11:29:16.302043,61.9,26.0,7.246943279403579,1.7
2022-08-18 11:29:16.302043,61.9,26.0,8.321311395492156,1.7
2022-08-18 11:29:16.302043,61.9,26.0,7.294282869149717,0.8
2022-08-18 11:29:16.302043,61.9,29.0,7.464492406213843,0.8
2022-08-18 11:29:16.302043,68.4,26.0,7.635617519261009,0.8
2022-08-18 11:29:16.302043,61.9,29.0,8.243218599060889,1.7
2022-08-18 11:29:16.302043,68.4,29.0,7.325405227017655,0.8
2022-08-18 11:29:16.302043,61.9,26.0,8.861774430273694,1.7
2022-08-18 11:29:16.302043,68.4,29.0,8.95153260753307,1.7
2022-08-18 11:29:16.302043,62.3,26.0,7.498059494248501,1.7
2022-08-18 11:29:16.302043,68.4,29.0,8.790453987987357,0.8
2022-08-18 11:29:16.302043,61.9,29.0,8.661927334435092,1.7
2022-08-18 11:29:16.302043,68.4,26.0,8.0998787936519,0.8
2022-08-18 11:29:16.302043,62.3,29.0,7.679032657140897,0.8
2022-08-18 11:29:16.302043,69.3,29.0,8.497530644092812,1.7
2022-08-18 11:29:16.302043,68.4,26.0,8.77008958394335,0.8
2022-08-18 11:29:16.302043,69.3,29.0,7.513271353175435,1.7
2022-08-18 11:29:16.302043,68.4,29.0,7.7886551952538285,0.8
2022-08-18 11:29:16.302043,69.3,29.0,7.82214209551817,0.8
2022-08-18 11:29:16.302043,68.4,26.0,8.69548855902009,0.8
2022-08-18 11:29:16.302043,69.3,26.0,7.260987087285962,1.7
Date,humid,temp,presao,vazao
2022-08-18 11:30:46.374508,69.3,29.0,7.46674007744848,0.8
2022-08-18 11:30:46.374508,69.3,26.0,8.236295562693508,1.7
2022-08-18 11:30:46.374508,61.9,26.0,7.309256343593381,0.8
2022-08-18 11:30:46.374508,62.3,29.0,8.592113092330223,1.7
2022-08-18 11:30:46.374508,61.9,29.0,7.636822993647139,1.7
2022-08-18 11:30:46.374508,68.4,26.0,8.937401204585314,1.7
2022-08-18 11:30:46.374508,68.4,29.0,7.553466291303002,0.8
2022-08-18 11:30:46.374508,61.9,26.0,8.9942198114767,0.8
2022-08-18 11:30:46.374508,69.3,26.0,8.7232770879191,1.7
2022-08-18 11:30:46.374508,62.3,26.0,7.01040623710689,1.7
2022-08-18 11:30:46.374508,61.9,26.0,7.688141580943612,0.8
2022-08-18 11:30:46.374508,68.4,26.0,8.263104724775143,0.8
2022-08-18 11:30:46.374508,68.4,26.0,7.535499185492597,0.8
2022-08-18 11:30:46.374508,62.3,29.0,8.523942254178838,0.8
2022-08-18 11:30:46.374508,68.4,26.0,8.786987903810372,1.7
2022-08-18 11:30:46.374508,69.3,26.0,8.440649587454681,0.8
2022-08-18 11:30:46.374508,69.3,26.0,8.398592433706872,1.7
2022-08-18 11:30:46.374508,62.3,29.0,7.050280134905239,1.7
2022-08-18 11:30:46.374508,62.3,29.0,8.137951273543022,1.7
2022-08-18 11:30:46.374508,61.9,29.0,7.198850512940832,1.7
2022-08-18 11:30:46.374508,68.4,29.0,7.241725128581778,0.8
2022-08-18 11:30:46.374508,69.3,29.0,8.285651911115917,0.8
2022-08-18 11:30:46.374508,69.3,29.0,7.382805045994374,0.8
2022-08-18 11:30:46.374508,69.3,26.0,7.594122133271212,1.7
2022-08-18 11:30:46.374508,61.9,26.0,8.454533050967527,0.8
2022-08-18 11:30:46.374508,69.3,29.0,8.439412229160965,1.7
2022-08-18 11:30:46.374508,62.3,26.0,8.123004167815061,1.7
2022-08-18 11:30:46.374508,62.3,29.0,8.913101352206422,1.7
2022-08-18 11:30:46.374508,61.9,29.0,8.555757483182802,1.7
2022-08-18 11:30:46.374508,62.3,26.0,7.82892396617215,1.7
2022-08-18 11:30:46.374508,69.3,26.0,8.292025553325029,0.8
2022-08-18 11:30:46.374508,62.3,29.0,8.470726254187573,0.8
2022-08-18 11:30:46.374508,69.3,26.0,7.132936672054731,1.7
2022-08-18 11:30:46.374508,69.3,29.0,8.83183179010945,1.7
2022-08-18 11:30:46.374508,69.3,26.0,7.056529220501318,0.8
2022-08-18 11:30:46.374508,61.9,29.0,7.392584707312934,0.8
2022-08-18 11:30:46.374508,61.9,26.0,8.598667458813102,0.8
2022-08-18 11:30:46.374508,69.3,26.0,7.558093078204594,0.8
2022-08-18 11:30:46.374508,68.4,29.0,7.308358996302184,1.7
2022-08-18 11:30:46.374508,61.9,26.0,8.875516048445748,1.7
2022-08-18 11:30:46.374508,61.9,29.0,7.9226638829156535,0.8
2022-08-18 11:30:46.374508,69.3,29.0,7.498990833514002,1.7
2022-08-18 11:30:46.374508,68.4,29.0,7.439797086404608,0.8
2022-08-18 11:30:46.374508,68.4,26.0,8.066813596196585,0.8
2022-08-18 11:30:46.374508,68.4,29.0,8.480664377417787,0.8
2022-08-18 11:30:46.374508,69.3,26.0,8.017080361788127,0.8
2022-08-18 11:30:46.374508,69.3,26.0,7.813693552573184,0.8
2022-08-18 11:30:46.374508,69.3,29.0,8.253492665410992,1.7
2022-08-18 11:30:46.374508,61.9,29.0,8.423642331598172,0.8
2022-08-18 11:30:46.374508,61.9,29.0,8.731153289062362,1.7
Date,humid,temp,presao,vazao
2022-08-18 11:32:16.427188,62.3,29.0,7.986937384385732,1.7
2022-08-18 11:32:16.427188,69.3,26.0,7.6371041924501135,0.8
2022-08-18 11:32:16.427188,68.4,26.0,7.029872850832239,0.8
2022-08-18 11:32:16.427188,62.3,26.0,8.062793429506005,0.8
2022-08-18 11:32:16.427188,62.3,29.0,8.277883801553042,0.8
2022-08-18 11:32:16.427188,68.4,29.0,8.64631759907187,0.8
2022-08-18 11:32:16.427188,62.3,26.0,8.671757224666745,0.8
2022-08-18 11:32:16.427188,62.3,29.0,8.937612044309207,1.7
2022-08-18 11:32:16.427188,61.9,26.0,8.640532369796459,0.8
2022-08-18 11:32:16.427188,69.3,26.0,8.97081713867768,0.8
2022-08-18 11:32:16.427188,68.4,29.0,7.667916129381002,1.7
2022-08-18 11:32:16.427188,62.3,29.0,8.440833203952563,1.7
2022-08-18 11:32:16.427188,61.9,29.0,8.78123300630047,1.7
2022-08-18 11:32:16.427188,69.3,26.0,7.134426960134307,0.8
2022-08-18 11:32:16.427188,62.3,29.0,8.663698044063555,1.7
2022-08-18 11:32:16.427188,61.9,26.0,7.274088501045274,1.7
2022-08-18 11:32:16.427188,61.9,26.0,8.388508211629894,1.7
2022-08-18 11:32:16.427188,69.3,26.0,8.12618488644996,1.7
2022-08-18 11:32:16.427188,62.3,26.0,7.719492595989028,0.8
2022-08-18 11:32:16.427188,68.4,26.0,7.073352175061081,0.8
2022-08-18 11:32:16.427188,61.9,29.0,7.157475484055757,1.7
2022-08-18 11:32:16.427188,68.4,26.0,7.987580265295257,1.7
2022-08-18 11:32:16.427188,61.9,29.0,8.515044507478502,0.8
2022-08-18 11:32:16.427188,69.3,26.0,8.47581100412044,1.7
2022-08-18 11:32:16.427188,62.3,29.0,8.770763425749385,1.7
2022-08-18 11:32:16.427188,61.9,29.0,7.332362974791612,1.7
2022-08-18 11:32:16.427188,68.4,29.0,8.800000742970505,1.7
2022-08-18 11:32:16.427188,62.3,26.0,8.040275791573555,0.8
2022-08-18 11:32:16.427188,62.3,26.0,8.555166556056449,0.8
2022-08-18 11:32:16.427188,69.3,26.0,7.914717330629901,1.7
2022-08-18 11:32:16.427188,68.4,26.0,7.932930463282134,0.8
2022-08-18 11:32:16.427188,62.3,29.0,7.058556318149921,1.7
2022-08-18 11:32:16.427188,68.4,29.0,7.820635151376003,1.7
2022-08-18 11:32:16.427188,61.9,26.0,8.4286626671543,0.8
2022-08-18 11:32:16.427188,61.9,26.0,8.470485441366106,0.8
2022-08-18 11:32:16.427188,69.3,26.0,8.88547128170487,0.8
2022-08-18 11:32:16.427188,61.9,26.0,8.487070700411207,0.8
2022-08-18 11:32:16.427188,69.3,29.0,7.191749714645039,1.7
2022-08-18 11:32:16.427188,68.4,29.0,8.002362236197415,0.8
2022-08-18 11:32:16.427188,61.9,29.0,7.984496891168349,0.8
2022-08-18 11:32:16.427188,61.9,26.0,8.775605763005082,1.7
2022-08-18 11:32:16.427188,68.4,29.0,8.273416279778987,0.8
2022-08-18 11:32:16.427188,68.4,29.0,7.057937673231057,1.7
2022-08-18 11:32:16.427188,69.3,29.0,8.686629429960488,1.7
2022-08-18 11:32:16.427188,68.4,26.0,7.888808210768829,0.8
2022-08-18 11:32:16.427188,62.3,29.0,7.31881488366738,1.7
2022-08-18 11:32:16.427188,68.4,26.0,7.085137468836719,0.8
2022-08-18 11:32:16.427188,61.9,29.0,8.511755093483911,1.7
2022-08-18 11:32:16.427188,62.3,29.0,8.913928151247326,0.8
2022-08-18 11:32:16.427188,69.3,26.0,8.236198779533293,0.8
Date,humid,temp,presao,vazao
2022-08-18 11:33:46.495851,62.3,26.0,7.732044779835713,1.7
2022-08-18 11:33:46.495851,61.9,29.0,7.6402820615303435,1.7
2022-08-18 11:33:46.495851,62.3,29.0,7.010637474462149,0.8
2022-08-18 11:33:46.495851,61.9,26.0,7.479516952511573,1.7
2022-08-18 11:33:46.495851,68.4,29.0,8.616181549780501,0.8
2022-08-18 11:33:46.495851,62.3,26.0,7.601017526898574,0.8
2022-08-18 11:33:46.495851,61.9,29.0,7.445225890259937,1.7
2022-08-18 11:33:46.495851,62.3,29.0,7.1567116824308785,1.7
2022-08-18 11:33:46.495851,62.3,26.0,7.864310189335274,1.7
2022-08-18 11:33:46.495851,68.4,26.0,7.9929336037644205,0.8
2022-08-18 11:33:46.495851,61.9,29.0,7.358826082600977,1.7
2022-08-18 11:33:46.495851,68.4,29.0,7.167013758075081,1.7
2022-08-18 11:33:46.495851,68.4,26.0,8.796305495146848,1.7
2022-08-18 11:33:46.495851,61.9,29.0,8.124860022758961,1.7
2022-08-18 11:33:46.495851,62.3,29.0,7.379828958702607,0.8
2022-08-18 11:33:46.495851,68.4,26.0,7.812710999102555,0.8
2022-08-18 11:33:46.495851,69.3,29.0,7.419201475050895,1.7
2022-08-18 11:33:46.495851,61.9,26.0,7.079686433277776,0.8
2022-08-18 11:33:46.495851,68.4,29.0,7.526730142701296,0.8
2022-08-18 11:33:46.495851,69.3,29.0,8.635865686355995,1.7
2022-08-18 11:33:46.495851,62.3,29.0,7.799998552011369,0.8
2022-08-18 11:33:46.495851,61.9,29.0,8.799135065426535,1.7
2022-08-18 11:33:46.495851,68.4,26.0,7.068782679391292,0.8
2022-08-18 11:33:46.495851,68.4,29.0,8.28114904592103,0.8
2022-08-18 11:33:46.495851,68.4,26.0,7.31174384953647,1.7
2022-08-18 11:33:46.495851,68.4,29.0,7.368811335519273,0.8
2022-08-18 11:33:46.495851,62.3,29.0,7.343111315614306,0.8
2022-08-18 11:33:46.495851,69.3,26.0,8.883852030262716,0.8
2022-08-18 11:33:46.495851,62.3,29.0,8.849712133947538,1.7
2022-08-18 11:33:46.495851,69.3,29.0,7.364920282736749,1.7
2022-08-18 11:33:46.495851,68.4,29.0,7.093380853245887,0.8
2022-08-18 11:33:46.495851,69.3,26.0,8.761246223003935,1.7
2022-08-18 11:33:46.495851,61.9,26.0,8.027822305943715,1.7
2022-08-18 11:33:46.495851,68.4,26.0,8.282665682244572,0.8
2022-08-18 11:33:46.495851,62.3,29.0,8.813220441113465,0.8
2022-08-18 11:33:46.495851,69.3,26.0,8.636642504428073,1.7
2022-08-18 11:33:46.495851,61.9,26.0,7.823444680922805,1.7
2022-08-18 11:33:46.495851,61.9,29.0,7.87485862258646,1.7
2022-08-18 11:33:46.495851,61.9,29.0,8.043484437215666,0.8
2022-08-18 11:33:46.495851,68.4,26.0,7.36818549983636,0.8
2022-08-18 11:33:46.495851,69.3,26.0,7.610128080569812,1.7
2022-08-18 11:33:46.495851,68.4,26.0,7.883823871483999,1.7
2022-08-18 11:33:46.495851,62.3,29.0,7.459968187482771,0.8
2022-08-18 11:33:46.495851,61.9,29.0,8.619270175149783,1.7
2022-08-18 11:33:46.495851,68.4,29.0,7.918544189625889,1.7
2022-08-18 11:33:46.495851,61.9,29.0,8.420840344010733,0.8
2022-08-18 11:33:46.495851,61.9,29.0,8.22986797220273,1.7
2022-08-18 11:33:46.495851,69.3,26.0,7.414110360690019,1.7
2022-08-18 11:33:46.495851,62.3,29.0,7.071552134724118,0.8
2022-08-18 11:33:46.495851,69.3,26.0,8.96137496214074,1.7
Date,humid,temp,presao,vazao
2022-08-18 11:35:16.551696,62.3,29.0,8.372845519009775,0.8
2022-08-18 11:35:16.551696,62.3,26.0,8.937069207942194,0.8
2022-08-18 11:35:16.551696,61.9,26.0,8.772448654101307,0.8
2022-08-18 11:35:16.551696,61.9,26.0,8.272453723966176,1.7
2022-08-18 11:35:16.551696,61.9,26.0,7.158439751637224,0.8
2022-08-18 11:35:16.551696,62.3,29.0,7.451418040564631,1.7
2022-08-18 11:35:16.551696,62.3,26.0,8.124386142291092,0.8
2022-08-18 11:35:16.551696,62.3,26.0,7.882235327400273,0.8
2022-08-18 11:35:16.551696,69.3,29.0,8.611721948928075,1.7
2022-08-18 11:35:16.551696,62.3,29.0,8.065253404257573,0.8
2022-08-18 11:35:16.551696,61.9,26.0,7.149603056498616,0.8
2022-08-18 11:35:16.551696,68.4,26.0,8.370680213047049,1.7
2022-08-18 11:35:16.551696,61.9,29.0,7.016458946331604,1.7
2022-08-18 11:35:16.551696,68.4,29.0,8.30652918738556,1.7
2022-08-18 11:35:16.551696,68.4,29.0,7.1453877909252075,0.8
2022-08-18 11:35:16.551696,69.3,26.0,7.3390586495620305,0.8
2022-08-18 11:35:16.551696,62.3,26.0,8.51214391144316,0.8
2022-08-18 11:35:16.551696,62.3,29.0,7.182541039306683,0.8
2022-08-18 11:35:16.551696,69.3,26.0,7.241694584448147,1.7
2022-08-18 11:35:16.551696,62.3,26.0,8.242746432819457,1.7
2022-08-18 11:35:16.551696,62.3,26.0,8.683851876663068,1.7
2022-08-18 11:35:16.551696,61.9,26.0,8.624327671411319,1.7
2022-08-18 11:35:16.551696,62.3,29.0,7.992636680064352,0.8
2022-08-18 11:35:16.551696,68.4,26.0,7.5989149762730115,1.7
2022-08-18 11:35:16.551696,69.3,26.0,8.252267243632938,0.8
2022-08-18 11:35:16.551696,62.3,29.0,8.275969050333652,0.8
2022-08-18 11:35:16.551696,61.9,26.0,8.60259744949276,0.8
2022-08-18 11:35:16.551696,69.3,29.0,7.031030498014388,0.8
2022-08-18 11:35:16.551696,68.4,26.0,7.611066785443993,1.7
2022-08-18 11:35:16.551696,68.4,29.0,8.565532412605306,1.7
2022-08-18 11:35:16.551696,69.3,26.0,8.613245272115623,1.7
2022-08-18 11:35:16.551696,62.3,26.0,7.183388673825487,1.7
2022-08-18 11:35:16.551696,69.3,26.0,7.741328297969986,0.8
2022-08-18 11:35:16.551696,62.3,29.0,7.241590563593189,1.7
2022-08-18 11:35:16.551696,68.4,26.0,8.00517574907181,0.8
2022-08-18 11:35:16.551696,69.3,26.0,8.534585581362036,1.7
2022-08-18 11:35:16.551696,61.9,26.0,7.80751124404346,1.7
2022-08-18 11:35:16.551696,61.9,29.0,7.175052283147244,1.7
2022-08-18 11:35:16.551696,69.3,29.0,8.630828045205167,1.7
2022-08-18 11:35:16.551696,61.9,26.0,7.513865474907405,0.8
2022-08-18 11:35:16.551696,62.3,26.0,7.911387416109958,1.7
2022-08-18 11:35:16.551696,62.3,26.0,7.6720440068500055,0.8
2022-08-18 11:35:16.551696,62.3,26.0,8.886203409566823,1.7
2022-08-18 11:35:16.551696,69.3,29.0,8.297049727129327,1.7
2022-08-18 11:35:16.551696,62.3,29.0,7.975596968260146,0.8
2022-08-18 11:35:16.551696,68.4,29.0,7.121994528529199,0.8
2022-08-18 11:35:16.551696,69.3,26.0,8.087248477718084,1.7
2022-08-18 11:35:16.551696,61.9,29.0,7.832785193663685,0.8
2022-08-18 11:35:16.551696,68.4,26.0,7.079591752425903,0.8
2022-08-18 11:35:16.551696,62.3,26.0,8.26944328159007,0.8
Date,humid,temp,presao,vazao
2022-08-18 11:36:46.647717,62.3,26.0,8.3383644661211,0.8
2022-08-18 11:36:46.647717,61.9,29.0,7.973160215363587,1.7
2022-08-18 11:36:46.647717,69.3,26.0,7.9455610182660426,1.7
2022-08-18 11:36:46.647717,69.3,29.0,8.161481083596582,1.7
2022-08-18 11:36:46.647717,62.3,29.0,7.701076791384914,0.8
2022-08-18 11:36:46.647717,62.3,29.0,7.342170998789808,0.8
2022-08-18 11:36:46.647717,68.4,26.0,7.316265343379614,1.7
2022-08-18 11:36:46.647717,61.9,26.0,8.521302802171096,1.7
2022-08-18 11:36:46.647717,69.3,26.0,8.936858204409209,1.7
2022-08-18 11:36:46.647717,69.3,26.0,7.323517942317048,0.8
2022-08-18 11:36:46.647717,61.9,29.0,8.356661300967364,0.8
2022-08-18 11:36:46.647717,69.3,29.0,8.679569138542064,0.8
2022-08-18 11:36:46.647717,68.4,29.0,7.15930684569884,1.7
2022-08-18 11:36:46.647717,69.3,29.0,7.596942672190387,1.7
2022-08-18 11:36:46.647717,61.9,26.0,8.640677489845253,1.7
2022-08-18 11:36:46.647717,69.3,29.0,7.294869569673694,1.7
2022-08-18 11:36:46.647717,61.9,29.0,7.393168342616768,1.7
2022-08-18 11:36:46.647717,68.4,29.0,8.183813730902664,1.7
2022-08-18 11:36:46.647717,62.3,26.0,7.420005137078465,1.7
2022-08-18 11:36:46.647717,62.3,26.0,7.882247999625804,1.7
2022-08-18 11:36:46.647717,69.3,26.0,8.600086701813636,1.7
2022-08-18 11:36:46.647717,61.9,29.0,7.004203723377756,1.7
2022-08-18 11:36:46.647717,62.3,26.0,7.390467640372272,1.7
2022-08-18 11:36:46.647717,68.4,26.0,8.046217569955395,1.7
2022-08-18 11:36:46.647717,69.3,29.0,7.541965453533764,1.7
2022-08-18 11:36:46.647717,61.9,29.0,8.292851617939641,0.8
2022-08-18 11:36:46.647717,62.3,29.0,8.159741865304685,1.7
2022-08-18 11:36:46.647717,62.3,26.0,7.806988211639933,1.7
2022-08-18 11:36:46.647717,68.4,29.0,7.543809156899018,0.8
2022-08-18 11:36:46.647717,62.3,26.0,7.660868671409957,1.7
2022-08-18 11:36:46.647717,61.9,26.0,8.910365913514426,0.8
2022-08-18 11:36:46.647717,62.3,26.0,8.905993096189876,0.8
2022-08-18 11:36:46.647717,68.4,29.0,8.532224881589855,0.8
2022-08-18 11:36:46.647717,62.3,26.0,8.262383917262875,0.8
2022-08-18 11:36:46.647717,69.3,29.0,8.296601383178917,1.7
2022-08-18 11:36:46.647717,61.9,29.0,7.166109817639448,0.8
2022-08-18 11:36:46.647717,62.3,26.0,7.833342637525304,1.7
2022-08-18 11:36:46.647717,69.3,29.0,8.19274750591141,1.7
2022-08-18 11:36:46.647717,68.4,26.0,7.35059726194892,1.7
2022-08-18 11:36:46.647717,61.9,29.0,8.969931081671202,0.8
2022-08-18 11:36:46.647717,61.9,26.0,7.229931057724866,1.7
2022-08-18 11:36:46.647717,62.3,26.0,8.301774300093609,0.8
2022-08-18 11:36:46.647717,68.4,26.0,7.096260109192758,1.7
2022-08-18 11:36:46.647717,69.3,26.0,7.852409658048021,0.8
2022-08-18 11:36:46.647717,61.9,26.0,8.913442652265799,1.7
2022-08-18 11:36:46.647717,62.3,26.0,8.645822652600604,0.8
2022-08-18 11:36:46.647717,69.3,26.0,8.210079513824457,0.8
2022-08-18 11:36:46.647717,61.9,26.0,8.13929726354788,1.7
2022-08-18 11:36:46.647717,62.3,26.0,8.753127347670574,0.8
2022-08-18 11:36:46.647717,69.3,26.0,8.022593335831504,0.8
Date,humid,temp,presao,vazao
2022-08-18 11:38:16.742492,68.4,29.0,7.487776097456963,1.7
2022-08-18 11:38:16.742492,69.3,26.0,8.48531809463009,1.7
2022-08-18 11:38:16.742492,62.3,26.0,8.69778330570767,1.7
2022-08-18 11:38:16.742492,61.9,29.0,8.86831118387395,0.8
2022-08-18 11:38:16.742492,68.4,29.0,8.983021759943657,1.7
2022-08-18 11:38:16.742492,62.3,29.0,7.24205390774423,0.8
2022-08-18 11:38:16.742492,61.9,29.0,7.547589225953001,1.7
2022-08-18 11:38:16.742492,61.9,29.0,7.160100029962389,0.8
2022-08-18 11:38:16.742492,69.3,26.0,7.218644502316673,1.7
2022-08-18 11:38:16.742492,61.9,26.0,8.76323326191215,0.8
2022-08-18 11:38:16.742492,62.3,26.0,8.970805160599859,1.7
2022-08-18 11:38:16.742492,68.4,29.0,8.672631632366889,0.8
2022-08-18 11:38:16.742492,69.3,26.0,8.160572898863608,1.7
2022-08-18 11:38:16.742492,61.9,26.0,8.294184517201549,0.8
2022-08-18 11:38:16.742492,62.3,26.0,8.565966595300242,1.7
2022-08-18 11:38:16.742492,62.3,29.0,8.685157760165584,1.7
2022-08-18 11:38:16.742492,62.3,29.0,7.111141523043964,1.7
2022-08-18 11:38:16.742492,62.3,26.0,8.32439042068787,0.8
2022-08-18 11:38:16.742492,68.4,29.0,7.79741985722776,1.7
2022-08-18 11:38:16.742492,61.9,26.0,7.392581350771037,1.7
2022-08-18 11:38:16.742492,61.9,29.0,7.8636355355090055,1.7
2022-08-18 11:38:16.742492,61.9,29.0,7.404215160632743,0.8
2022-08-18 11:38:16.742492,61.9,29.0,7.798144561022541,1.7
2022-08-18 11:38:16.742492,68.4,26.0,8.180729844237327,1.7
2022-08-18 11:38:16.742492,61.9,26.0,8.113147489785415,0.8
2022-08-18 11:38:16.742492,61.9,29.0,8.481897703699357,1.7
2022-08-18 11:38:16.742492,69.3,26.0,7.862685427385508,1.7
2022-08-18 11:38:16.742492,69.3,29.0,8.287120153036389,0.8
2022-08-18 11:38:16.742492,62.3,29.0,7.740003456118557,0.8
2022-08-18 11:38:16.742492,62.3,26.0,8.013005465034762,0.8
2022-08-18 11:38:16.742492,69.3,29.0,7.667427800066607,0.8
2022-08-18 11:38:16.742492,68.4,29.0,7.180183543311289,1.7
2022-08-18 11:38:16.742492,69.3,29.0,7.817349592206614,1.7
2022-08-18 11:38:16.742492,61.9,26.0,8.286971140208768,0.8
2022-08-18 11:38:16.742492,68.4,26.0,7.102626792377482,1.7
2022-08-18 11:38:16.742492,68.4,29.0,8.296663191045011,0.8
2022-08-18 11:38:16.742492,68.4,26.0,7.63612274085878,1.7
2022-08-18 11:38:16.742492,68.4,29.0,8.290287259187831,1.7
2022-08-18 11:38:16.742492,62.3,29.0,7.983853974227611,1.7
2022-08-18 11:38:16.742492,68.4,29.0,7.569975134431352,0.8
2022-08-18 11:38:16.742492,62.3,29.0,8.661236677613685,1.7
2022-08-18 11:38:16.742492,69.3,29.0,7.259935368938905,1.7
2022-08-18 11:38:16.742492,68.4,26.0,8.668248600927113,1.7
2022-08-18 11:38:16.742492,61.9,29.0,8.645480150827776,1.7
2022-08-18 11:38:16.742492,68.4,26.0,7.826912971971666,0.8
2022-08-18 11:38:16.742492,61.9,26.0,7.694186989327974,1.7
2022-08-18 11:38:16.742492,62.3,26.0,8.029989303156055,1.7
2022-08-18 11:38:16.742492,69.3,26.0,8.392504232310907,1.7
2022-08-18 11:38:16.742492,62.3,26.0,8.893981603528403,1.7
2022-08-18 11:38:16.742492,61.9,26.0,8.985539020125795,1.7
Date,humid,temp,presao,vazao
2022-08-18 11:39:46.796933,62.3,26.0,7.072046915265648,0.8
2022-08-18 11:39:46.796933,68.4,29.0,8.711087760094461,1.7
2022-08-18 11:39:46.796933,68.4,29.0,7.651511407848252,0.8
2022-08-18 11:39:46.796933,68.4,29.0,8.804206412434036,0.8
2022-08-18 11:39:46.796933,69.3,26.0,8.718071885415986,0.8
2022-08-18 11:39:46.796933,68.4,29.0,7.44406281819089,0.8
2022-08-18 11:39:46.796933,61.9,29.0,7.139369254776837,1.7
2022-08-18 11:39:46.796933,62.3,29.0,8.90149354287589,0.8
2022-08-18 11:39:46.796933,68.4,26.0,8.79244413481489,1.7
2022-08-18 11:39:46.796933,62.3,26.0,7.7809513400876975,0.8
2022-08-18 11:39:46.796933,68.4,29.0,8.12538906933,1.7
2022-08-18 11:39:46.796933,68.4,29.0,8.501381264730007,1.7
2022-08-18 11:39:46.796933,61.9,26.0,8.467396142613767,0.8
2022-08-18 11:39:46.796933,62.3,29.0,7.242517657579838,1.7
2022-08-18 11:39:46.796933,68.4,26.0,7.076645080489514,1.7
2022-08-18 11:39:46.796933,69.3,29.0,8.248668304191423,1.7
2022-08-18 11:39:46.796933,62.3,29.0,8.697270569290332,0.8
2022-08-18 11:39:46.796933,61.9,26.0,7.9600011030442905,0.8
2022-08-18 11:39:46.796933,61.9,26.0,7.448322603521494,1.7
2022-08-18 11:39:46.796933,69.3,26.0,7.537461826286762,1.7
2022-08-18 11:39:46.796933,68.4,26.0,8.352263142898382,0.8
2022-08-18 11:39:46.796933,69.3,29.0,7.493033569046008,0.8
2022-08-18 11:39:46.796933,61.9,26.0,8.162984391196593,0.8
2022-08-18 11:39:46.796933,61.9,29.0,7.463587421540495,0.8
2022-08-18 11:39:46.796933,68.4,26.0,7.991986742653818,0.8
2022-08-18 11:39:46.796933,62.3,26.0,8.449846849361467,0.8
2022-08-18 11:39:46.796933,68.4,26.0,7.701703383987021,0.8
2022-08-18 11:39:46.796933,62.3,29.0,7.54546492042115,1.7
2022-08-18 11:39:46.796933,62.3,29.0,8.625888679620536,1.7
2022-08-18 11:39:46.796933,69.3,26.0,7.149364984799885,1.7
2022-08-18 11:39:46.796933,69.3,29.0,7.593894279202308,1.7
2022-08-18 11:39:46.796933,62.3,26.0,7.548912669234644,1.7
2022-08-18 11:39:46.796933,61.9,26.0,7.563327288224571,1.7
2022-08-18 11:39:46.796933,68.4,26.0,7.41332867102263,1.7
2022-08-18 11:39:46.796933,62.3,29.0,7.290786613200989,1.7
2022-08-18 11:39:46.796933,68.4,26.0,7.671290627204497,1.7
2022-08-18 11:39:46.796933,68.4,26.0,8.939760206218352,0.8
2022-08-18 11:39:46.796933,68.4,26.0,7.984931515019802,1.7
2022-08-18 11:39:46.796933,62.3,26.0,7.948316419470267,1.7
2022-08-18 11:39:46.796933,62.3,29.0,7.689672622219897,0.8
2022-08-18 11:39:46.796933,68.4,29.0,7.2103438274648255,1.7
2022-08-18 11:39:46.796933,61.9,26.0,7.157898662710002,1.7
2022-08-18 11:39:46.796933,69.3,26.0,7.401749173362964,1.7
2022-08-18 11:39:46.796933,68.4,26.0,8.723346474736676,0.8
2022-08-18 11:39:46.796933,62.3,26.0,7.205681222540996,1.7
2022-08-18 11:39:46.796933,69.3,29.0,7.224420484243091,0.8
2022-08-18 11:39:46.796933,69.3,29.0,8.765784872524383,1.7
2022-08-18 11:39:46.796933,68.4,26.0,7.5520678898758,1.7
2022-08-18 11:39:46.796933,68.4,29.0,8.825200355979753,1.7
2022-08-18 11:39:46.796933,61.9,26.0,8.876778536092887,0.8
Date,humid,temp,presao,vazao
2022-08-18 11:41:16.854751,62.3,29.0,8.825037668390106,1.7
2022-08-18 11:41:16.854751,62.3,26.0,8.005512379743672,0.8
2022-08-18 11:41:16.854751,69.3,29.0,7.838379625017913,1.7
2022-08-18 11:41:16.854751,69.3,29.0,7.300555574059198,1.7
2022-08-18 11:41:16.854751,68.4,29.0,8.640150953562003,1.7
2022-08-18 11:41:16.854751,68.4,26.0,7.991880782860333,1.7
2022-08-18 11:41:16.854751,61.9,26.0,7.550055555969812,1.7
2022-08-18 11:41:16.854751,61.9,29.0,8.571016012783167,0.8
2022-08-18 11:41:16.854751,62.3,26.0,7.812011013999812,0.8
2022-08-18 11:41:16.854751,62.3,29.0,7.684659565193662,0.8
2022-08-18 11:41:16.854751,62.3,29.0,7.161516115496597,1.7
2022-08-18 11:41:16.854751,62.3,29.0,7.2754953721924736,0.8
